,date,ap_daily,ap1,ap2,ap3,ap4,apavg1,apavg2
12315,2014262,20.105,7,7,7,6,5.142857142857143,4.857142857142857
12316,2014263,5.021,22,12,12,5,5.285714285714286,5.142857142857143
12317,2014264,6.031,7,9,15,22,18.0,5.285714285714286
12318,2014265,7.042,5,4,2,4,9.857142857142858,18.0
12319,2014266,10.063,4,4,6,4,5.571428571428571,9.857142857142858
12320,2014267,21.115,12,6,7,7,5.714285714285714,5.571428571428571
12321,2014268,11.063,22,9,12,15,7.571428571428571,5.714285714285714
12322,2014269,16.094,22,27,15,18,17.0,7.571428571428571
12323,2014270,14.084,15,15,9,6,16.0,17.0
12324,2014271,7.031,32,15,7,18,12.428571428571429,16.0
12325,2014272,9.052,6,4,7,9,18.0,12.428571428571429
12326,2014273,12.073,7,4,9,7,6.428571428571429,18.0
12327,2014274,11.063,12,12,22,5,6.714285714285714,6.428571428571429
12328,2014275,7.031,27,9,9,7,15.0,6.714285714285714
12329,2014276,4.01,7,7,6,9,11.714285714285714,15.0
12330,2014277,5.021,9,9,5,7,7.0,11.714285714285714
12331,2014278,5.021,5,2,3,4,5.428571428571429,7.0
12332,2014279,6.031,6,6,4,2,4.428571428571429,5.428571428571429
12333,2014280,5.021,12,4,5,6,4.571428571428571,4.428571428571429
12334,2014281,8.042,7,12,4,2,5.571428571428571,4.571428571428571
12335,2014282,13.073,4,4,2,3,6.285714285714286,5.571428571428571
12336,2014283,7.031,18,12,7,6,5.428571428571429,6.285714285714286
12337,2014284,8.042,12,7,7,6,14.428571428571429,5.428571428571429
12338,2014285,3.0,6,6,5,4,8.142857142857142,14.428571428571429
12339,2014286,6.031,0,2,3,5,7.714285714285714,8.142857142857142
12340,2014287,18.105,4,3,5,3,2.2857142857142856,7.714285714285714
12341,2014288,9.052,3,12,12,7,3.142857142857143,2.2857142857142856
12342,2014289,6.031,27,48,32,32,6.714285714285714,3.142857142857143
12343,2014290,7.031,6,3,2,4,23.714285714285715,6.714285714285714
12344,2014291,15.084,5,15,6,6,4.0,23.714285714285715
12345,2014292,9.052,18,15,5,4,7.571428571428571,4.0
12346,2014293,24.126,15,15,9,27,10.714285714285714,7.571428571428571
12347,2014294,15.084,15,5,9,3,14.285714285714286,10.714285714285714
12348,2014295,13.084,15,22,27,48,13.714285714285714,14.285714285714286
12349,2014296,8.042,22,9,22,15,21.571428571428573,13.714285714285714
12350,2014297,9.052,5,6,9,22,14.857142857142858,21.571428571428573
12351,2014298,9.052,15,7,18,6,9.0,14.857142857142858
12352,2014299,10.063,15,6,7,22,8.857142857142858,9.0
12353,2014300,12.073,15,4,7,15,10.142857142857142,8.857142857142858
12354,2014301,12.073,12,4,7,7,11.857142857142858,10.142857142857142
12355,2014302,7.042,22,27,7,12,8.285714285714286,11.857142857142858
12356,2014303,4.01,18,4,9,12,14.857142857142858,8.285714285714286
12357,2014304,6.021,2,0,6,7,9.285714285714286,14.857142857142858
12358,2014305,7.031,3,7,5,4,3.7142857142857144,9.285714285714286
12359,2014306,8.042,3,5,9,3,5.142857142857143,3.7142857142857144
12360,2014307,4.01,7,2,4,7,6.428571428571429,5.142857142857143
12361,2014308,20.105,7,3,9,18,4.285714285714286,6.428571428571429
12362,2014309,13.084,5,5,2,2,7.428571428571429,4.285714285714286
12363,2014310,7.042,18,39,39,18,7.0,7.428571428571429
12364,2014311,11.073,5,12,7,6,24.142857142857142,7.0
12365,2014312,7.042,15,15,4,4,7.142857142857143,24.142857142857142
12366,2014313,9.052,6,18,9,9,10.142857142857142,7.142857142857143
12367,2014314,20.105,12,15,4,7,8.571428571428571,10.142857142857142
12368,2014315,11.063,27,12,12,9,8.142857142857142,8.571428571428571
12369,2014316,8.042,9,9,15,32,17.0,8.142857142857142
12370,2014317,4.01,22,39,6,5,12.714285714285714,17.0
12371,2014318,12.073,5,7,4,4,13.142857142857142,12.714285714285714
12372,2014319,16.094,15,3,3,3,5.0,13.142857142857142
12373,2014320,20.105,12,15,18,7,7.857142857142857,5.0
12374,2014321,10.052,22,32,12,4,14.714285714285714,7.857142857142857
12375,2014322,10.052,7,15,12,22,19.571428571428573,14.714285714285714
12376,2014323,8.042,12,7,18,12,10.285714285714286,19.571428571428573
12377,2014324,10.063,18,5,4,12,11.0,10.285714285714286
12378,2014325,12.073,15,4,12,5,7.571428571428571,11.0
12379,2014326,9.052,22,6,18,9,8.857142857142858,7.571428571428571
12380,2014327,8.042,12,9,15,9,13.0,8.857142857142858
12381,2014328,6.031,6,18,9,4,9.428571428571429,13.0
12382,2014329,5.021,9,4,12,9,8.571428571428571,9.428571428571429
12383,2014330,3.01,4,4,7,9,6.857142857142857,8.571428571428571
12384,2014331,7.031,4,4,6,7,5.0,6.857142857142857
12385,2014332,3.01,5,4,0,0,4.714285714285714,5.0
12386,2014333,4.01,2,7,7,7,4.428571428571429,4.714285714285714
12387,2014334,8.042,3,4,4,6,3.5714285714285716,4.428571428571429
12388,2014335,9.052,4,4,5,5,4.0,3.5714285714285716
12389,2014336,11.063,6,12,12,12,5.285714285714286,4.0
12390,2014337,7.042,15,22,9,9,9.0,5.285714285714286
12391,2014338,9.052,12,5,15,9,12.428571428571429,9.0
12392,2014339,10.063,9,7,12,6,7.857142857142857,12.428571428571429
12393,2014340,11.063,12,22,7,12,6.571428571428571,7.857142857142857
12394,2014341,25.126,7,7,4,9,12.0,6.571428571428571
12395,2014342,14.084,39,22,22,7,7.428571428571429,12.0
12396,2014343,14.084,18,27,27,32,18.428571428571427,7.428571428571429
12397,2014344,8.042,27,12,12,27,19.142857142857142,18.428571428571427
12398,2014345,4.01,18,15,22,9,15.0,19.142857142857142
12399,2014346,18.105,5,5,5,3,13.0,15.0
12400,2014347,8.042,15,9,6,4,3.2857142857142856,13.0
12401,2014348,10.063,6,18,22,15,11.285714285714286,3.2857142857142856
12402,2014349,14.084,7,12,9,7,11.285714285714286,11.285714285714286
12403,2014350,6.031,6,6,18,12,9.0,11.285714285714286
12404,2014351,6.031,4,18,12,12,12.428571428571429,9.0
12405,2014352,5.021,12,9,6,7,8.571428571428571,12.428571428571429
12406,2014353,7.042,4,3,5,5,7.428571428571429,8.571428571428571
12407,2014354,7.042,12,7,5,9,4.0,7.428571428571429
12408,2014355,12.073,12,7,7,9,7.571428571428571,4.0
12409,2014356,19.105,12,9,3,6,7.857142857142857,7.571428571428571
12410,2014357,11.063,48,22,18,7,8.285714285714286,7.857142857142857
12411,2014358,15.094,3,5,4,12,25.142857142857142,8.285714285714286
12412,2014359,11.063,27,27,15,7,7.714285714285714,25.142857142857142
12413,2014360,17.094,6,18,18,15,14.142857142857142,7.714285714285714
12414,2014361,6.031,27,22,18,12,10.142857142857142,14.142857142857142
12415,2014362,8.052,18,12,39,7,17.428571428571427,10.142857142857142
12416,2014363,21.115,9,2,2,4,13.428571428571429,17.428571428571427
12417,2014364,15.084,7,9,22,6,4.857142857142857,13.428571428571429
12418,2014365,8.042,15,39,18,39,12.285714285714286,4.857142857142857
12419,20151,6.031,5,9,12,12,23.857142857142858,12.285714285714286
12420,20152,11.063,9,6,5,18,8.285714285714286,23.857142857142858
12421,20153,12.073,15,9,6,5,7.142857142857143,8.285714285714286
12422,20154,18.105,39,27,15,9,7.142857142857143,7.142857142857143
12423,20155,15.094,3,0,5,4,18.428571428571427,7.142857142857143
12424,20156,12.073,56,27,18,48,5.857142857142857,18.428571428571427
12425,20157,31.136,7,15,9,6,25.571428571428573,5.857142857142857
12426,20158,13.073,9,4,12,15,13.142857142857142,25.571428571428573
12427,20159,6.031,22,18,7,9,31.428571428571427,13.142857142857142
12428,201510,9.052,7,12,6,6,14.571428571428571,31.428571428571427
12429,201511,10.052,9,7,4,5,7.428571428571429,14.571428571428571
12430,201512,7.031,15,3,4,18,7.857142857142857,7.428571428571429
12431,201513,7.042,2,12,7,4,10.142857142857142,7.857142857142857
12432,201514,6.031,6,7,9,9,5.857142857142857,10.142857142857142
12433,201515,5.021,7,7,7,12,6.571428571428571,5.857142857142857
12434,201516,7.031,2,4,6,5,6.571428571428571,6.571428571428571
12435,201517,6.031,5,2,2,6,4.285714285714286,6.571428571428571
12436,201518,4.01,12,4,6,4,6.0,4.285714285714286
12437,201519,4.01,2,6,2,0,7.142857142857143,6.0
12438,201520,2.0,9,9,4,4,2.142857142857143,7.142857142857143
12439,201521,11.063,4,7,4,3,4.428571428571429,2.142857142857143
12440,201522,12.073,5,2,0,0,3.857142857142857,4.428571428571429
12441,201523,8.042,22,15,18,22,3.5714285714285716,3.857142857142857
12442,201524,6.021,12,7,9,5,16.142857142857142,3.5714285714285716
12443,201525,5.021,2,3,6,7,8.857142857142858,16.142857142857142
12444,201526,15.094,4,9,9,6,4.285714285714286,8.857142857142858
12445,201527,11.073,18,12,5,4,5.714285714285714,4.285714285714286
12446,201528,7.042,15,7,9,15,14.142857142857142,5.714285714285714
12447,201529,8.042,12,18,9,9,11.428571428571429,14.142857142857142
12448,201530,9.052,7,5,2,3,11.285714285714286,11.428571428571429
12449,201531,9.052,9,12,22,7,4.142857142857143,11.285714285714286
12450,201532,20.105,5,15,18,6,10.428571428571429,4.142857142857143
12451,201533,27.126,27,22,9,9,9.0,10.428571428571429
12452,201534,16.094,48,48,32,15,14.428571428571429,9.0
12453,201535,8.042,27,15,27,22,33.0,14.428571428571429
12454,201536,12.073,9,15,9,15,19.857142857142858,33.0
12455,201537,5.021,6,5,5,15,9.142857142857142,19.857142857142858
12456,201538,9.052,0,9,12,18,8.571428571428571,9.142857142857142
12457,201539,10.063,3,0,4,5,9.285714285714286,8.571428571428571
12458,201540,7.042,7,5,9,12,6.857142857142857,9.285714285714286
12459,201541,6.031,15,12,15,9,9.142857142857142,6.857142857142857
12460,201542,5.021,3,9,7,7,8.571428571428571,9.142857142857142
12461,201543,4.01,5,15,6,6,5.857142857142857,8.571428571428571
12462,201544,2.0,5,2,0,3,8.0,5.857142857142857
12463,201545,2.0,0,4,5,5,2.2857142857142856,8.0
12464,201546,6.031,0,2,2,3,2.5714285714285716,2.2857142857142856
12465,201547,5.021,2,4,0,2,2.4285714285714284,2.5714285714285716
12466,201548,22.115,0,4,6,6,3.4285714285714284,2.4285714285714284
12467,201549,18.105,22,12,9,4,3.7142857142857144,3.4285714285714284
12468,201550,8.042,48,48,22,12,15.0,3.7142857142857144
12469,201551,5.021,15,15,12,7,26.714285714285715,15.0
12470,201552,7.042,3,6,6,6,10.857142857142858,26.714285714285715
12471,201553,6.031,12,7,3,3,5.571428571428571,10.857142857142858
12472,201554,16.094,9,9,4,4,6.571428571428571,5.571428571428571
12473,201555,25.126,15,9,3,5,6.428571428571429,6.571428571428571
12474,201556,8.042,56,22,15,18,10.571428571428571,6.428571428571429
12475,201557,4.01,3,12,5,9,30.857142857142858,10.571428571428571
12476,201558,2.0,6,2,7,12,8.0,30.857142857142858
12477,201559,11.063,0,4,2,0,5.571428571428571,8.0
12478,201560,26.126,3,5,2,4,1.4285714285714286,5.571428571428571
12479,201561,28.126,48,15,22,15,6.0,1.4285714285714286
12480,201562,10.063,27,12,9,5,32.285714285714285,6.0
12481,201563,9.052,15,7,15,22,25.714285714285715,32.285714285714285
12482,201564,5.021,7,18,9,5,12.571428571428571,25.714285714285715
12483,201565,10.063,5,12,6,2,9.714285714285714,12.571428571428571
12484,201566,21.115,5,5,6,9,4.857142857142857,9.714285714285714
12485,201567,11.063,22,15,7,6,9.428571428571429,4.857142857142857
12486,201568,5.021,12,22,18,22,16.857142857142858,9.428571428571429
12487,201569,4.01,18,2,6,7,15.714285714285714,16.857142857142858
12488,201570,9.052,5,4,2,4,6.285714285714286,15.714285714285714
12489,201571,8.042,2,2,4,2,4.428571428571429,6.285714285714286
12490,201572,6.031,6,4,9,12,6.142857142857143,4.428571428571429
12491,201573,5.021,4,0,3,7,9.571428571428571,6.142857142857143
12492,201574,6.031,2,4,4,7,3.4285714285714284,9.571428571428571
12493,201575,12.073,7,9,2,3,5.285714285714286,3.4285714285714284
12494,201576,8.198,6,4,7,5,6.428571428571429,5.285714285714286
12495,201577,47.157,7,2,5,12,11.0,6.428571428571429
12496,201578,26.126,80,79,54,79,26.857142857142858,11.0
12497,201579,22.115,32,39,39,56,56.42857142857143,26.857142857142858
12498,201580,12.073,39,22,9,15,37.57142857142857,56.42857142857143
12499,201581,24.115,27,32,18,9,22.0,37.57142857142857
12500,201582,19.105,9,5,6,6,18.285714285714285,22.0
12501,201583,10.052,22,4,4,4,25.285714285714285,18.285714285714285
12502,201584,13.084,6,22,12,15,12.857142857142858,25.285714285714285
12503,201585,8.042,7,7,6,22,10.571428571428571,12.857142857142858
12504,201586,8.042,9,7,18,12,11.571428571428571,10.571428571428571
12505,201587,8.042,15,15,7,9,8.571428571428571,11.571428571428571
12506,201588,11.063,0,5,4,5,9.857142857142858,8.571428571428571
12507,201589,4.01,27,12,7,9,6.285714285714286,9.857142857142858
12508,201590,9.052,6,7,7,6,12.571428571428571,6.285714285714286
12509,201591,7.031,2,6,3,2,5.571428571428571,12.571428571428571
12510,201592,12.073,5,7,12,15,4.857142857142857,5.571428571428571
12511,201593,12.073,3,7,7,15,7.714285714285714,4.857142857142857
12512,201594,11.063,18,39,18,9,7.714285714285714,7.714285714285714
12513,201595,6.031,15,15,7,12,16.285714285714285,7.714285714285714
12514,201596,5.021,6,6,7,18,10.857142857142858,16.285714285714285
12515,201597,4.01,9,15,4,6,7.428571428571429,10.857142857142858
12516,201598,3.01,7,4,3,3,7.428571428571429,7.428571428571429
12517,201599,11.063,4,2,5,3,4.0,7.428571428571429
12518,2015100,33.136,9,3,6,4,2.2857142857142856,4.0
12519,2015101,16.094,56,12,7,12,8.714285714285714,2.2857142857142856
12520,2015102,3.01,27,7,15,18,31.857142857142858,8.714285714285714
12521,2015103,6.031,2,5,9,12,19.142857142857142,31.857142857142858
12522,2015104,13.084,9,3,5,3,5.428571428571429,19.142857142857142
12523,2015105,28.126,2,3,5,5,5.571428571428571,5.428571428571429
12524,2015106,42.157,9,22,22,32,3.857142857142857,5.571428571428571
12525,2015107,22.115,39,22,39,22,22.428571428571427,3.857142857142857
12526,2015108,10.063,48,80,56,27,33.142857142857146,22.428571428571427
12527,2015109,8.042,12,7,12,15,41.714285714285715,33.142857142857146
12528,2015110,10.052,15,12,18,9,9.571428571428571,41.714285714285715
12529,2015111,22.115,15,9,7,7,10.571428571428571,9.571428571428571
12530,2015112,10.052,27,12,12,5,9.0,10.571428571428571
12531,2015113,6.031,9,18,12,18,17.571428571428573,9.0
12532,2015114,3.01,6,12,6,6,13.0,17.571428571428573
12533,2015115,0.0,7,5,2,3,8.0,13.0
12534,2015116,2.0,0,0,2,2,4.428571428571429,8.0
12535,2015117,4.01,0,0,2,0,0.8571428571428571,4.428571428571429
12536,2015118,5.021,2,4,0,2,0.8571428571428571,0.8571428571428571
12537,2015119,4.01,9,6,5,5,2.4285714285714284,0.8571428571428571
12538,2015120,4.01,3,2,4,5,5.714285714285714,2.4285714285714284
12539,2015121,5.021,7,4,3,5,3.142857142857143,5.714285714285714
12540,2015122,7.042,5,3,9,2,4.142857142857143,3.142857142857143
12541,2015123,8.042,5,6,5,6,4.428571428571429,4.142857142857143
12542,2015124,7.031,15,12,15,6,5.428571428571429,4.428571428571429
12543,2015125,5.021,6,3,5,5,11.0,5.428571428571429
12544,2015126,22.115,3,4,6,9,5.142857142857143,11.0
12545,2015127,6.031,18,7,4,4,5.142857142857143,5.142857142857143
12546,2015128,5.021,7,6,18,27,12.571428571428571,5.142857142857143
12547,2015129,7.042,12,6,6,9,10.0,12.571428571428571
12548,2015130,9.052,2,3,3,3,7.285714285714286,10.0
12549,2015131,14.084,6,9,12,12,3.857142857142857,7.285714285714286
12550,2015132,15.084,18,7,6,3,10.428571428571429,3.857142857142857
12551,2015133,46.157,12,22,9,12,9.857142857142858,10.428571428571429
12552,2015134,8.052,48,15,15,12,14.714285714285714,9.857142857142858
12553,2015135,6.031,9,32,48,32,37.57142857142857,14.714285714285714
12554,2015136,5.021,6,15,7,4,21.0,37.57142857142857
12555,2015137,4.021,5,7,5,3,8.142857142857142,21.0
12556,2015138,15.084,7,6,5,4,4.571428571428571,8.142857142857142
12557,2015139,13.084,5,2,6,5,4.857142857142857,4.571428571428571
12558,2015140,6.031,48,56,15,5,5.714285714285714,4.857142857142857
12559,2015141,2.0,12,3,7,7,22.428571428571427,5.714285714285714
12560,2015142,2.0,0,0,3,3,7.571428571428571,22.428571428571427
12561,2015143,3.0,5,4,3,2,1.4285714285714286,7.571428571428571
12562,2015144,4.01,0,0,2,2,2.7142857142857144,1.4285714285714286
12563,2015145,2.0,5,2,3,3,2.142857142857143,2.7142857142857144
12564,2015146,5.021,2,5,5,2,3.4285714285714284,2.142857142857143
12565,2015147,4.01,6,2,3,2,2.7142857142857144,3.4285714285714284
12566,2015148,6.031,0,2,6,9,4.0,2.7142857142857144
12567,2015149,6.031,7,7,3,5,3.857142857142857,4.0
12568,2015150,4.01,3,5,4,5,6.0,3.857142857142857
12569,2015151,4.021,3,7,7,7,5.142857142857143,6.0
12570,2015152,6.031,5,5,4,4,5.0,5.142857142857143
12571,2015153,2.0,15,6,4,6,4.142857142857143,5.0
12572,2015154,3.01,2,3,9,4,7.142857142857143,4.142857142857143
12573,2015155,2.0,2,2,2,2,3.142857142857143,7.142857142857143
12574,2015156,2.0,2,2,3,3,2.7142857142857144,3.142857142857143
12575,2015157,4.01,0,0,4,2,2.0,2.7142857142857144
12576,2015158,7.031,3,2,2,2,1.4285714285714286,2.0
12577,2015159,36.146,0,3,3,3,3.4285714285714284,1.4285714285714286
12578,2015160,14.084,15,15,15,6,3.0,3.4285714285714284
12579,2015161,11.073,22,22,22,48,28.714285714285715,3.0
12580,2015162,9.052,15,9,12,18,20.857142857142858,28.714285714285715
12581,2015163,6.031,9,9,12,9,12.571428571428571,20.857142857142858
12582,2015164,8.052,4,5,5,12,10.0,12.571428571428571
12583,2015165,17.094,12,6,6,9,5.571428571428571,10.0
12584,2015166,12.073,27,9,7,9,8.142857142857142,5.571428571428571
12585,2015167,10.063,7,12,12,12,17.285714285714285,8.142857142857142
12586,2015168,14.084,15,9,12,15,10.571428571428571,17.285714285714285
12587,2015169,6.031,15,7,6,15,11.571428571428571,10.571428571428571
12588,2015170,3.01,12,3,4,15,12.571428571428571,11.571428571428571
12589,2015171,1.0,9,2,4,9,6.857142857142857,12.571428571428571
12590,2015172,7.042,2,0,2,2,4.714285714285714,6.857142857142857
12591,2015173,57.177,3,2,0,0,1.1428571428571428,4.714285714285714
12592,2015174,72.187,4,12,9,22,1.7142857142857142,1.1428571428571428
12593,2015175,16.094,32,56,36,56,16.0,1.7142857142857142
12594,2015176,32.136,27,18,22,12,58.42857142857143,16.0
12595,2015177,8.042,7,4,12,15,19.428571428571427,58.42857142857143
12596,2015178,8.042,12,12,18,32,22.0,19.428571428571427
12597,2015179,13.084,9,12,2,3,14.571428571428571,22.0
12598,2015180,4.021,15,12,4,5,7.428571428571429,14.571428571428571
12599,2015181,5.021,5,5,15,7,11.142857142857142,7.428571428571429
12600,2015182,4.01,4,3,3,4,7.0,11.142857142857142
12601,2015183,2.0,5,9,6,4,4.0,7.0
12602,2015184,2.0,2,0,3,6,5.142857142857143,4.0
12603,2015185,19.105,0,2,2,2,2.5714285714285716,5.142857142857143
12604,2015186,22.115,2,2,2,3,1.8571428571428572,2.5714285714285716
12605,2015187,10.063,56,48,56,15,2.857142857142857,1.8571428571428572
12606,2015188,4.021,18,12,12,9,35.714285714285715,2.857142857142857
12607,2015189,4.01,7,4,9,4,12.857142857142858,35.714285714285715
12608,2015190,4.01,3,6,4,3,5.0,12.857142857142858
12609,2015191,8.042,3,4,5,4,3.857142857142857,5.0
12610,2015192,23.115,3,4,4,4,4.0,3.857142857142857
12611,2015193,12.073,32,39,9,4,3.142857142857143,4.0
12612,2015194,33.136,15,15,22,12,24.571428571428573,3.142857142857143
12613,2015195,6.031,15,15,15,12,13.857142857142858,24.571428571428573
12614,2015196,6.031,15,15,67,27,25.142857142857142,13.857142857142858
12615,2015197,7.031,4,5,6,4,19.428571428571427,25.142857142857142
12616,2015198,4.01,15,9,5,6,4.857142857142857,19.428571428571427
12617,2015199,2.0,5,4,4,6,7.714285714285714,4.857142857142857
12618,2015200,2.0,0,2,2,5,4.571428571428571,7.714285714285714
12619,2015201,3.0,0,2,5,2,2.142857142857143,4.571428571428571
12620,2015202,7.042,0,0,2,2,2.2857142857142856,2.142857142857143
12621,2015203,6.031,9,3,3,2,2.0,2.2857142857142856
12622,2015204,21.115,3,7,9,4,5.714285714285714,2.0
12623,2015205,5.021,12,5,9,15,4.857142857142857,5.714285714285714
12624,2015206,7.042,6,12,22,12,19.428571428571427,4.857142857142857
12625,2015207,6.031,9,6,5,5,9.0,19.428571428571427
12626,2015208,9.052,12,9,6,4,7.142857142857143,9.0
12627,2015209,7.042,7,6,9,5,6.714285714285714,7.142857142857143
12628,2015210,4.021,5,6,6,5,8.571428571428571,6.714285714285714
12629,2015211,12.073,5,5,6,5,6.285714285714286,8.571428571428571
12630,2015212,13.084,6,3,6,4,4.857142857142857,6.285714285714286
